Ticker,WESTLIFE.NS,WESTLIFE.NS,WESTLIFE.NS,WESTLIFE.NS,WESTLIFE.NS,SHYAMMETL.NS,SHYAMMETL.NS,SHYAMMETL.NS,SHYAMMETL.NS,SHYAMMETL.NS,TANLA.NS,TANLA.NS,TANLA.NS,TANLA.NS,TANLA.NS,SAMMAANCAP.NS,SAMMAANCAP.NS,SAMMAANCAP.NS,SAMMAANCAP.NS,SAMMAANCAP.NS,TATAELXSI.NS,TATAELXSI.NS,TATAELXSI.NS,TATAELXSI.NS,TATAELXSI.NS,SIEMENS.NS,SIEMENS.NS,SIEMENS.NS,SIEMENS.NS,SIEMENS.NS,SUPREMEIND.NS,SUPREMEIND.NS,SUPREMEIND.NS,SUPREMEIND.NS,SUPREMEIND.NS,TRIVENI.NS,TRIVENI.NS,TRIVENI.NS,TRIVENI.NS,TRIVENI.NS,IDEA.NS,IDEA.NS,IDEA.NS,IDEA.NS,IDEA.NS,SAILIFE.NS,SAILIFE.NS,SAILIFE.NS,SAILIFE.NS,SAILIFE.NS,SARDAEN.NS,SARDAEN.NS,SARDAEN.NS,SARDAEN.NS,SARDAEN.NS,SYRMA.NS,SYRMA.NS,SYRMA.NS,SYRMA.NS,SYRMA.NS,SCI.NS,SCI.NS,SCI.NS,SCI.NS,SCI.NS,UNIONBANK.NS,UNIONBANK.NS,UNIONBANK.NS,UNIONBANK.NS,UNIONBANK.NS,ZYDUSLIFE.NS,ZYDUSLIFE.NS,ZYDUSLIFE.NS,ZYDUSLIFE.NS,ZYDUSLIFE.NS,SHRIRAMFIN.NS,SHRIRAMFIN.NS,SHRIRAMFIN.NS,SHRIRAMFIN.NS,SHRIRAMFIN.NS,SAIL.NS,SAIL.NS,SAIL.NS,SAIL.NS,SAIL.NS,WOCKPHARMA.NS,WOCKPHARMA.NS,WOCKPHARMA.NS,WOCKPHARMA.NS,WOCKPHARMA.NS,TRENT.NS,TRENT.NS,TRENT.NS,TRENT.NS,TRENT.NS,WELCORP.NS,WELCORP.NS,WELCORP.NS,WELCORP.NS,WELCORP.NS,NIACL.NS,NIACL.NS,NIACL.NS,NIACL.NS,NIACL.NS,VMM.NS,VMM.NS,VMM.NS,VMM.NS,VMM.NS,SWANENERGY.NS,SWANENERGY.NS,SWANENERGY.NS,SWANENERGY.NS,SWANENERGY.NS,SAGILITY.NS,SAGILITY.NS,SAGILITY.NS,SAGILITY.NS,SAGILITY.NS,MOTHERSON.NS,MOTHERSON.NS,MOTHERSON.NS,MOTHERSON.NS,MOTHERSON.NS,ZEEL.NS,ZEEL.NS,ZEEL.NS,ZEEL.NS,ZEEL.NS,TTML.NS,TTML.NS,TTML.NS,TTML.NS,TTML.NS,TITAGARH.NS,TITAGARH.NS,TITAGARH.NS,TITAGARH.NS,TITAGARH.NS,TRIDENT.NS,TRIDENT.NS,TRIDENT.NS,TRIDENT.NS,TRIDENT.NS,VOLTAS.NS,VOLTAS.NS,VOLTAS.NS,VOLTAS.NS,VOLTAS.NS,SJVN.NS,SJVN.NS,SJVN.NS,SJVN.NS,SJVN.NS,SUZLON.NS,SUZLON.NS,SUZLON.NS,SUZLON.NS,SUZLON.NS,SUMICHEM.NS,SUMICHEM.NS,SUMICHEM.NS,SUMICHEM.NS,SUMICHEM.NS,WAAREEENER.NS,WAAREEENER.NS,WAAREEENER.NS,WAAREEENER.NS,WAAREEENER.NS,DBREALTY.NS,DBREALTY.NS,DBREALTY.NS,DBREALTY.NS,DBREALTY.NS
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-21,716.5,717.9000244140625,706.4000244140625,716.9000244140625,28186,896.0499877929688,917.9000244140625,888.5,910.7999877929688,259893,479.0368997329665,488.32132021478236,475.7280821290188,483.87664794921875,795285,120.9000015258789,125.58999633789062,119.19999694824219,124.98999786376953,13507399,4805.0,5396.5,4805.0,5342.0,2852407,2846.0,2847.0,2744.0,2827.0,653092,3395.0,3532.699951171875,3390.0,3514.800048828125,283157,399.0,401.45001220703125,392.1499938964844,399.6000061035156,290372,7.309999942779541,8.1899995803833,7.300000190734863,8.069999694824219,1047323375,723.9500122070312,731.5499877929688,716.2999877929688,722.0,252598,480.0,492.8999938964844,479.70001220703125,488.75,732775,503.95001220703125,505.5,494.54998779296875,496.20001220703125,496965,177.0,179.60000610351562,174.60000610351562,177.35000610351562,2133122,126.58999633789062,129.89999389648438,126.4000015258789,128.63999938964844,11910446,832.3499755859375,847.0,830.25,845.3499755859375,1861224,698.75,717.5,690.5,703.0,6740583,113.95999908447266,117.1500015258789,112.80000305175781,115.98999786376953,17894053,1440.0,1440.0,1385.199951171875,1401.4000244140625,264599,5180.0,5374.5,5126.0,5360.0,1309441,779.9000244140625,792.0,777.0,786.75,286193,171.5500030517578,174.5,169.11000061035156,172.72000122070312,917680,109.25,113.30999755859375,108.1500015258789,112.87000274658203,11414037,430.79998779296875,453.0,426.04998779296875,449.20001220703125,3445942,43.70000076293945,43.79999923706055,42.75,43.18000030517578,4018578,131.0,132.94000244140625,128.88999938964844,132.55999755859375,10566302,114.94999694824219,119.80000305175781,113.33999633789062,118.75,19011210,60.0,60.970001220703125,59.0,60.70000076293945,3143939,792.0,807.4000244140625,787.25,790.6500244140625,1367826,27.479999542236328,27.540000915527344,27.110000610351562,27.40999984741211,7215626,1288.0,1321.0,1283.800048828125,1318.0,1963547,94.6500015258789,96.4000015258789,93.80999755859375,95.87000274658203,6038998,55.54999923706055,61.099998474121094,55.5,60.290000915527344,169658526,552.8499755859375,561.7999877929688,551.0,552.9500122070312,237459,2350.0,2466.0,2345.10009765625,2444.199951171875,2146286,190.0500030517578,196.0,182.4499969482422,186.0399932861328,3788658
2025-04-22,717.0,728.0999755859375,703.0,725.0,81320,910.7999877929688,919.9000244140625,903.0999755859375,910.0999755859375,348354,483.87665256117083,488.12380196305224,480.1727589712317,484.271728515625,703693,125.0999984741211,126.98999786376953,123.27999877929688,124.16000366210938,7345037,5335.0,5495.5,5268.5,5480.0,888502,2840.5,2879.5,2813.0,2856.5,576915,3524.0,3578.0,3496.199951171875,3522.199951171875,274955,400.0,410.5,396.1000061035156,407.04998779296875,353215,8.079999923706055,8.109999656677246,7.949999809265137,7.96999979019165,525407211,725.5,734.0,702.5499877929688,707.0,468962,492.0,522.0,487.6000061035156,506.0,1941656,500.0,533.2000122070312,497.6000061035156,517.0499877929688,2639761,178.5,179.30999755859375,175.64999389648438,176.4600067138672,1448318,130.10000610351562,130.8000030517578,126.8499984741211,127.93000030517578,23475105,845.3499755859375,854.2000122070312,837.9000244140625,852.7000122070312,1015442,703.0,709.9500122070312,700.0,703.5,3672514,118.33999633789062,118.98999786376953,115.44999694824219,115.9800033569336,24367181,1401.0,1428.0,1388.9000244140625,1411.0999755859375,194469,5379.0,5418.5,5300.0,5323.0,1166872,787.0499877929688,797.5,774.5,777.5999755859375,329025,173.5,174.4199981689453,171.11000061035156,172.07000732421875,468568,113.4000015258789,114.48999786376953,111.69999694824219,112.66999816894531,12914718,448.54998779296875,454.25,441.25,443.25,1756084,43.18000030517578,43.900001525878906,42.84000015258789,43.34000015258789,4701366,133.0,135.25,131.39999389648438,133.3000030517578,15502904,119.25,119.8499984741211,115.01000213623047,115.52999877929688,12658688,61.02000045776367,62.09000015258789,60.5,61.29999923706055,3318980,794.5999755859375,809.9000244140625,787.2999877929688,795.2999877929688,1475730,27.520000457763672,29.68000030517578,27.3700008392334,29.280000686645508,65200610,1320.0,1357.199951171875,1302.5,1344.5999755859375,3045620,96.30000305175781,100.9000015258789,95.16000366210938,99.0999984741211,23034145,60.95000076293945,61.58000183105469,59.02000045776367,59.27000045776367,89155646,555.5,572.0,549.2000122070312,554.4500122070312,838543,2520.0,2649.0,2508.0,2615.89990234375,6040348,186.9499969482422,193.8000030517578,185.10000610351562,186.17999267578125,1497694
2025-04-23,725.0,725.7999877929688,710.0999755859375,719.1500244140625,39037,911.0,915.9000244140625,886.9000244140625,899.2000122070312,197567,484.963109403542,495.3833841168771,473.3575767446996,476.1231384277344,1634347,125.0,125.87000274658203,122.19999694824219,124.97000122070312,6577453,5480.0,5678.5,5465.0,5664.5,820053,2875.0,2915.0,2841.5,2872.0,607062,3530.0,3538.0,3466.10009765625,3526.0,168446,409.25,418.0,403.29998779296875,414.1499938964844,811158,8.0,8.050000190734863,7.679999828338623,8.010000228881836,514186077,714.5999755859375,721.0,705.2000122070312,712.0499877929688,353679,510.0,524.25,496.45001220703125,499.8500061035156,1030381,524.0,525.7000122070312,502.0,520.7000122070312,977553,176.8000030517578,179.25,173.50999450683594,176.63999938964844,1839646,128.50999450683594,129.5,125.0999984741211,129.3000030517578,22310801,857.5999755859375,873.0,852.7000122070312,868.0,1149096,709.5,713.7999877929688,685.9000244140625,703.9000244140625,5442424,116.86000061035156,117.3499984741211,114.38999938964844,116.76000213623047,15425789,1419.0,1440.0,1382.5999755859375,1414.5999755859375,277351,5350.5,5382.0,5210.5,5329.0,970478,780.0,790.0,760.8499755859375,768.9000244140625,554954,172.10000610351562,175.38999938964844,169.55999755859375,174.4600067138672,584231,113.25,113.5,110.05000305175781,110.48999786376953,6362077,446.70001220703125,447.29998779296875,431.29998779296875,435.3500061035156,1545087,43.689998626708984,43.880001068115234,42.45000076293945,42.75,4889104,134.89999389648438,136.6699981689453,133.44000244140625,135.72999572753906,16434831,116.19999694824219,116.7699966430664,111.81999969482422,114.58999633789062,12122418,61.95000076293945,62.099998474121094,59.88999938964844,61.18000030517578,2644389,802.0,810.5,783.0,799.3499755859375,1586610,29.459999084472656,29.739999771118164,28.440000534057617,29.43000030517578,24392533,1354.0,1354.0,1286.0,1299.0,4051558,100.0,100.87000274658203,97.5,100.01000213623047,10896395,59.68000030517578,60.16999816894531,58.130001068115234,59.9900016784668,97968387,561.9000244140625,563.0499877929688,549.2999877929688,551.1500244140625,299002,2820.0,3116.300048828125,2740.800048828125,3007.699951171875,21378307,187.5,189.38999938964844,182.00999450683594,186.3699951171875,1333911
2025-04-24,719.1500244140625,727.0,712.5999755859375,723.4000244140625,34726,901.0,909.4000244140625,895.3499755859375,902.7999877929688,144454,476.6170101058785,483.4321983538968,475.08607949501226,478.0491943359375,868965,124.94999694824219,132.32000732421875,124.41000366210938,129.85000610351562,14630212,5678.0,5940.0,5664.0,5918.0,1253303,2885.0,2923.5,2870.0,2903.5,453763,3520.0,3625.300048828125,3436.0,3511.699951171875,1473276,412.0,450.0,408.20001220703125,437.6499938964844,3029680,7.940000057220459,8.079999923706055,7.900000095367432,7.929999828338623,436243616,712.0,718.2000122070312,705.0,707.9000244140625,450363,500.0,507.0,491.3500061035156,493.95001220703125,610402,520.6500244140625,526.0999755859375,511.79998779296875,521.25,669069,177.39999389648438,186.22000122070312,177.0,181.02000427246094,8485905,129.2899932861328,130.19000244140625,127.5999984741211,128.52000427246094,9411382,868.0,887.25,861.5,880.25,1167381,704.0,705.5,694.5,696.6500244140625,5010172,116.51000213623047,118.54000091552734,116.19999694824219,118.02999877929688,17054911,1413.0,1529.4000244140625,1407.699951171875,1465.199951171875,1148781,5311.0,5399.0,5256.0,5323.5,1039905,774.1500244140625,796.9500122070312,771.2000122070312,785.9500122070312,792061,173.5,176.5,172.80999755859375,174.42999267578125,598860,110.83999633789062,111.75,110.01000213623047,110.61000061035156,5551075,436.0,444.5,433.8999938964844,435.04998779296875,1179672,42.93000030517578,43.290000915527344,42.060001373291016,42.22999954223633,4179155,136.39999389648438,138.33999633789062,135.1699981689453,136.19000244140625,16507668,114.0,116.19000244140625,113.5,113.94999694824219,7331138,61.16999816894531,62.099998474121094,60.25,61.13999938964844,4013419,800.0999755859375,830.1500244140625,798.4000244140625,811.4500122070312,3979847,29.110000610351562,29.3700008392334,28.75,29.200000762939453,11790038,1309.0,1309.0,1274.5,1276.0,2359722,99.8499984741211,101.77999877929688,98.51000213623047,98.7699966430664,11489970,60.0,61.4900016784668,59.720001220703125,60.11000061035156,97850644,548.0,548.5499877929688,529.3499755859375,533.3499755859375,571100,2920.0,2956.0,2821.5,2839.89990234375,6266062,186.8000030517578,194.19000244140625,183.2100067138672,190.16000366210938,2987012
2025-04-25,719.0499877929688,725.9500122070312,700.9000244140625,721.5499877929688,57794,910.0,914.75,865.0,886.0999755859375,216186,475.3823575509826,475.3823575509826,455.8751857251846,463.43115234375,1166965,129.85000610351562,131.1999969482422,122.93000030517578,123.81999969482422,9253075,5949.5,5958.0,5593.0,5612.5,610205,2905.0,2918.5,2767.0,2833.5,776070,3545.0,3618.5,3400.0,3477.800048828125,239037,437.6499938964844,437.6499938964844,416.0,420.8999938964844,566688,7.949999809265137,8.210000038146973,7.429999828338623,7.46999979019165,799912461,710.0,711.0499877929688,684.0,687.7000122070312,341227,498.3500061035156,499.0,466.20001220703125,477.25,1050479,523.7999877929688,523.7999877929688,486.04998779296875,489.75,1009365,181.89999389648438,181.89999389648438,172.47999572753906,173.82000732421875,3321328,128.52000427246094,129.4499969482422,122.77999877929688,124.94000244140625,13496266,879.6500244140625,882.3499755859375,858.0,859.6500244140625,1090283,698.9000244140625,705.5999755859375,635.0,655.2000122070312,9784886,118.5999984741211,120.3499984741211,113.38999938964844,114.80999755859375,24605025,1465.0,1472.5,1375.0999755859375,1397.5999755859375,530473,5334.0,5356.0,5105.0,5145.0,1030377,789.5,793.0,746.25,756.7999877929688,635625,176.0,180.5,166.5,168.52999877929688,2268579,110.9000015258789,111.19000244140625,105.30000305175781,107.31999969482422,9616803,434.5,436.0,405.3999938964844,415.1000061035156,2412150,42.45000076293945,42.4900016784668,40.43000030517578,40.869998931884766,5913265,135.57000732421875,136.61000061035156,132.02999877929688,133.7100067138672,25485740,114.0,114.30000305175781,106.56999969482422,108.2300033569336,13925734,60.810001373291016,61.20000076293945,58.29999923706055,58.83000183105469,3257002,823.6500244140625,829.5,767.5,778.5499877929688,2842955,29.059999465942383,29.170000076293945,27.600000381469727,27.889999389648438,15861650,1281.0,1284.9000244140625,1223.199951171875,1229.4000244140625,2212922,99.45999908447266,99.80000305175781,93.5199966430664,96.63999938964844,11624755,60.310001373291016,60.45000076293945,56.720001220703125,58.29999923706055,104362729,533.3499755859375,536.2000122070312,510.79998779296875,512.7999877929688,470170,2625.0,2775.0,2590.199951171875,2676.5,9185483,190.02000427246094,192.17999267578125,175.10000610351562,177.35000610351562,3154296
2025-04-28,714.0999755859375,734.0,711.1500244140625,732.4500122070312,54317,886.5,891.4000244140625,862.7000122070312,871.2999877929688,266150,460.9619183287769,479.92583553459343,456.02339351335127,477.1108703613281,708286,123.30000305175781,126.94999694824219,121.55000305175781,124.62999725341797,8018718,5612.5,5708.0,5568.0,5689.0,332068,2833.5,2926.5,2833.0,2916.5,460919,3500.0,3676.300048828125,3478.0,3635.10009765625,588862,416.0,421.95001220703125,412.54998779296875,416.1499938964844,279495,7.5,7.570000171661377,7.400000095367432,7.449999809265137,368139445,680.0,688.25,675.4000244140625,680.0499877929688,389708,471.0,496.6000061035156,471.0,473.79998779296875,854843,490.25,494.8999938964844,480.25,481.95001220703125,726714,173.25,180.0,168.5500030517578,176.75999450683594,5716106,125.12000274658203,129.4499969482422,124.55999755859375,128.5500030517578,8705644,862.9500122070312,887.7000122070312,861.25,886.5499877929688,1527151,622.7000122070312,630.4000244140625,596.1500244140625,622.0,32221482,115.0,117.79000091552734,114.43000030517578,116.7699966430664,10864579,1404.9000244140625,1442.0,1385.0,1391.5,407399,5124.5,5252.0,5115.0,5209.5,982085,756.7999877929688,788.2000122070312,756.7999877929688,778.5999755859375,756049,169.3699951171875,171.74000549316406,166.39999389648438,170.74000549316406,557933,108.0,108.77999877929688,106.66999816894531,107.5,4842303,407.0,423.8500061035156,403.6499938964844,420.1499938964844,1369394,41.0099983215332,41.5,40.540000915527344,41.06999969482422,2804625,133.00999450683594,136.13999938964844,132.5,134.99000549316406,12681403,107.5999984741211,110.77999877929688,107.38999938964844,109.55000305175781,8458140,58.29999923706055,58.84000015258789,57.75,58.310001373291016,2151736,778.0,784.0,768.0,776.6500244140625,1923894,27.709999084472656,28.299999237060547,27.520000457763672,28.1299991607666,10589817,1230.0999755859375,1253.9000244140625,1230.0,1246.4000244140625,1884572,96.0,98.0999984741211,95.19999694824219,98.01000213623047,5850616,57.5,58.4900016784668,57.0,57.779998779296875,50641247,506.5,524.75,506.5,510.04998779296875,377330,2650.0,2746.89990234375,2626.0,2700.199951171875,2944259,178.64999389648438,180.1999969482422,174.00999450683594,177.3300018310547,1212580
2025-04-29,739.0,759.0,712.0,718.7000122070312,65596,872.0,882.5,863.5,875.0999755859375,176387,478.93810872562597,493.21045684814453,478.3454797463339,482.0,1086016,125.55000305175781,128.5500030517578,123.0,123.22000122070312,6118058,5702.5,5817.0,5702.5,5764.0,246518,2931.5,2988.0,2904.0,2930.0,674757,3630.0,3630.5,3551.10009765625,3584.5,225836,418.0,429.45001220703125,413.75,416.6499938964844,277929,7.449999809265137,7.53000020980835,7.21999979019165,7.239999771118164,443439431,685.0,726.0,681.9500122070312,714.2999877929688,1133607,477.6499938964844,485.54998779296875,459.8999938964844,462.79998779296875,716882,485.20001220703125,492.8999938964844,477.8500061035156,480.8500061035156,477549,178.0,188.99000549316406,176.7100067138672,182.6699981689453,15219570,129.75,131.5,127.43000030517578,128.3699951171875,12465070,887.0,894.8499755859375,877.0499877929688,888.0499877929688,1027694,625.0,630.7999877929688,610.2000122070312,614.7000122070312,10387632,116.75,118.30000305175781,115.0,115.27999877929688,12258150,1399.0,1427.0,1350.0,1363.699951171875,288879,5221.0,5510.0,5175.0,5391.5,1420743,778.0,784.0,764.0,770.4500122070312,314294,172.0,174.5,169.02000427246094,171.2899932861328,582133,108.45999908447266,109.38999938964844,107.30999755859375,107.70999908447266,4503126,420.0,428.79998779296875,411.6000061035156,414.0,1258950,41.29999923706055,42.7599983215332,41.15999984741211,42.11000061035156,6868077,137.7100067138672,139.47999572753906,134.86000061035156,136.0800018310547,23398025,109.8499984741211,111.13999938964844,105.91000366210938,106.22000122070312,8234001,58.0,59.70000076293945,58.0,58.369998931884766,1699611,784.0,794.4000244140625,764.5999755859375,767.6500244140625,1545032,28.1299991607666,28.59000015258789,27.34000015258789,27.520000457763672,8135455,1251.0,1270.9000244140625,1245.4000244140625,1264.5999755859375,1139516,98.05000305175781,99.4800033569336,96.4800033569336,96.7699966430664,5139780,58.0,59.5,57.349998474121094,57.70000076293945,51629064,513.7000122070312,520.2999877929688,502.20001220703125,504.79998779296875,412020,2720.10009765625,2762.300048828125,2650.0,2669.0,1486006,178.0,184.7899932861328,175.10000610351562,176.02000427246094,1553473
2025-04-30,715.0,719.9500122070312,661.0999755859375,670.7000122070312,172155,880.8499755859375,880.8499755859375,855.9000244140625,860.8499755859375,280689,483.0,492.1000061035156,471.6000061035156,474.3500061035156,767324,122.19999694824219,125.2699966430664,119.33000183105469,120.55000305175781,6762627,5765.0,5800.0,5655.0,5766.0,216288,2939.0,2945.5,2857.0,2901.5,512358,3570.0,3571.10009765625,3491.10009765625,3539.0,291426,418.04998779296875,428.6499938964844,407.5,409.20001220703125,374405,7.25,7.289999961853027,7.099999904632568,7.119999885559082,395244551,710.0,719.0499877929688,694.0,696.7999877929688,112902,465.8500061035156,469.75,450.1000061035156,452.0,824230,480.8500061035156,484.1499938964844,462.0,465.3999938964844,493283,184.0,184.3699951171875,176.5,178.00999450683594,3569095,128.10000610351562,128.10000610351562,125.11000061035156,125.77999877929688,8664857,888.0,901.8499755859375,883.0,888.25,907542,614.7000122070312,621.7999877929688,606.5,611.7000122070312,7374108,114.98999786376953,115.75,112.86000061035156,113.70999908447266,10657286,1321.4000244140625,1354.0,1282.199951171875,1296.699951171875,400049,5435.0,5435.0,5120.0,5172.5,2709549,770.0,784.2000122070312,760.4000244140625,767.5,640239,170.5,179.8300018310547,169.19000244140625,172.07000732421875,2409486,111.9000015258789,118.4800033569336,111.5,118.4800033569336,106037163,416.70001220703125,416.70001220703125,400.0,401.79998779296875,1111262,42.15999984741211,42.29999923706055,40.900001525878906,41.060001373291016,3981942,135.5,135.5,131.77000427246094,133.27000427246094,18806115,106.69999694824219,109.30000305175781,104.87000274658203,106.3499984741211,9536409,58.400001525878906,58.720001220703125,56.5,56.81999969482422,2126880,768.0,769.5499877929688,741.9500122070312,747.0999755859375,958002,27.68000030517578,27.959999084472656,26.360000610351562,26.5,9596885,1260.0999755859375,1262.0,1224.0,1236.0999755859375,2072635,96.7699966430664,96.81999969482422,93.2699966430664,94.02999877929688,4504690,57.70000076293945,57.900001525878906,56.0,56.400001525878906,55507075,503.0,514.5999755859375,496.3500061035156,508.6000061035156,566005,2675.0,2698.199951171875,2582.0,2604.5,1305607,175.91000366210938,181.39999389648438,172.64999389648438,174.13999938964844,1616296
